id,text,author,likes,timestamp,is_reply,parent_id
Ugx-V12iiDZ3EXiFTa94AaABAg,I’m really pissed that we have $91 million of USaid supplies rotting in a warehouse rather than feeding the starving children that’s what pisses me off,@jeanieologist4456,452,1747605600,False,
UgzAxE18ywkMx8gw3k54AaABAg,Bessant is a terrible liar.,@Geraint3000,295,1747605600,False,
Ugyhhvd30CMussUNWo14AaABAg,Poor people voting for billionaires thinking they care.,@lunarminx,256,1747609200,False,
Ugy5waeDcgllHH9oT9Z4AaABAg,Telling businesses to eat the tariffs costs is laughable. It’s all a game for these people.,@JustMeAgainMargaret,208,1747605600,False,
UgxAmeV0w1BxY5uxKJB4AaABAg,Walmart didn't raise the price . Trump did,@Kadenahigh,188,1747609200,False,
UgyLtxBMmzexoNgJZOF4AaABAg,We went from people in Springfield Ohio eating their neighbors' pets to Walmart eating tariffs.,@waynedavis724,184,1747609200,False,
UgwjlnklMuQiy9GDwNN4AaABAg,"Keep in mind, if Walmart had just not said anything and quietly raised prices, Trump wouldn't care.",@Exiztential,161,1747609200,False,
UgzCupSmnBcnfhDPMvN4AaABAg,Donald Trump clown show continues. History repeating every day 😅,@musicloveunity,158,1747605600,False,
UgxsxSEV7j-klEnDadB4AaABAg,"So many working at Walmart do not even have a car. Who can afford it on minimum wage of 7.25 ,$. So out of touch with reality. The Oligarchs have set fire to their fortunes.",@JulieGroulx-u2b,123,1747605600,False,
UgwmHlmn9mtdypD_4DF4AaABAg,All his arrogance will have a backlash,@35Zeuss,122,1747605600,False,
UgznaqlppKRvzKfzKtR4AaABAg,Yes Chris legacy media scrambles everything. That is why we watch You😊. Thank you for keeping it understandable 😊,@JulieGroulx-u2b,92,1747605600,False,
Ugw8A7Qo1MqqFAOKKpJ4AaABAg,"In my state, gas just increased by 50 cents per gallon. It was already 3.59. Prices for groceries, especially eggs, have already raised. Trump said prices have dropped 90%. So don’t believe your lying eyes.",@lynneyoung-beggs2363,88,1747609200,False,
UgykAKtK7VyCvRtDagl4AaABAg,Gas prices are up 60 cents to 1.20 in Oregon since Trump.,@dd2son22,81,1747605600,False,
UgzG8Q0jREXwkUwcNDR4AaABAg,"Gasoline prices go down when there is a glut of oil in the world market, not Trump policies.",@nolanworkman2612,79,1747605600,False,
UgwcWHCXaL7PWkWJQnd4AaABAg,The free market competition sets the price.... .nevermind.  A single felon sets the prices.  Insanity.,@doktortutankamazon31,77,1747605600,False,
Ugx1uMdh3VHfgZdoFnd4AaABAg,They lie it's sickening 🤮,@bernadean8367,68,1747605600,False,
Ugy0lGAhsOFBTEpLWDV4AaABAg,Coughs....lies.......talks 💩 .......coughs .....lies ......talks 💩......etc.,@davidsummerville351,67,1747609200,False,
UgzgtXUvAYJ0ntQLpkp4AaABAg,"Every time bassent clears his throat, he lies",@Gmpsyt,55,1747609200,False,
Ugxj_7wlbFkcPuHVBXp4AaABAg,Amazon has raised prices as well.,@thepessimisticoptimist9375,53,1747605600,False,
UgxIngG2zSWR3fPfhgB4AaABAg,The Gas Prices in the Boston area have not gone down.,@stevedudek7260,52,1747605600,False,
UgywkheKFRlxX8O8vUF4AaABAg,Donald Trump should pay the difference out of his own pocket.,@zap...,50,1747609200,False,
UgxB6Mx7Avf8G-g4MO54AaABAg,I care about the rule of law. I care about democracy,@susankay497,47,1747605600,False,
Ugzkxrt2HwIyGhvEgx54AaABAg,This tariff fiasco to me looks like a distraction to market manipulation and insider trading,@josevalencia5576,44,1747609200,False,
Ugx-V12iiDZ3EXiFTa94AaABAg.AIHPotUdrssAIHSQsLgJNd,So evil. 😔,@BonitaHanssrn-c1x,43,1747609200,True,Ugx-V12iiDZ3EXiFTa94AaABAg
Ugx-V12iiDZ3EXiFTa94AaABAg.AIHPotUdrssAIHRwqGrX3P,agreed 100%,@msekstrom9137,42,1747609200,True,Ugx-V12iiDZ3EXiFTa94AaABAg
Ugzh7q4yhaywDilTqLR4AaABAg,Thanks for always being clear and honest about how things really are. It’s so important for people to understand the truth and I’m glad we have you as such a good source amongst this madness.,@blu3frogee599,42,1747612800,False,
Ugx-V12iiDZ3EXiFTa94AaABAg.AIHPotUdrssAIHSkZtNv0k,This is what DOGE will be remembered for: mass starvation.,@bluemooninthedaylight8073,41,1747609200,True,Ugx-V12iiDZ3EXiFTa94AaABAg
UgzbY5WMB0kQ2UhbI0R4AaABAg,All companies should be posting tariff costs on all receipts so people see it.,@user-oast,40,1747609200,False,
Ugx-V12iiDZ3EXiFTa94AaABAg.AIHPotUdrssAIHScujJtZQ,It's criminal! 🤨,@BlueBonnie764,35,1747609200,True,Ugx-V12iiDZ3EXiFTa94AaABAg
UgyNs28E6eyQcHXWrex4AaABAg,Phoenix AZ gas prices went UP the other day. From 3.49 to 3.69. 20 cents IN ONE DAY!! EVERYTHING IS GETTING EXPENSIVE!!,@jerryr536,35,1747609200,False,
Ugyf6k1UCkNnyHQVEkN4AaABAg,I love Walmart! It has  raised my standard of living. One of my big screen TVs is from Walmart Walmart sells super high quality Chinese products at low prices. trump's tarriffs are a tax on us working poor.,@Rolling-Man-Cave,34,1747605600,False,
UgxG5oyv53GYhpSTwSV4AaABAg,Nervous coughs because of so many lies of Trump. Poor chap,@khumiburton3211,32,1747609200,False,
Ugx7liwA0uZ2MrrOTal4AaABAg,Thank you Chris. 8647!,@HeidiPedersen-x4o,30,1747605600,False,
UgzYm5XocpnXoQBmCUl4AaABAg,"As a Scandinavian, I’m waiting for the Trump administration to provide mathematical proof of how other countries will pay for the tariffs that the US imposed on their imported goods.",@CoffeeForAll,27,1747609200,False,
UgwcV3jTD7rlSmZyO8F4AaABAg,That man is such a liar,@betzib8021,27,1747609200,False,
UgyOjXWxbw1-1HoW3Z94AaABAg,"I'm still not buying from Many Target is already singing another tune so is Walmart's hope Amazon soon lol.
They don't care about the people they never did , this is literally mental warfare on the people of the world.
Be safe out there, Have a blessed one 🙏🏽.",@rockwelluniverse,26,1747605600,False,
Ugyhkcmyj5JXVcH2NBF4AaABAg,"Bessent knows better! Be honest for once, for goodness sake!",@NoDJT,26,1747605600,False,
Ugx41L9pR9rKVHnfF5l4AaABAg,🏠 Start Investing! https://www.chrisnorlund.com/invest,@realchris,25,1747605600,False,
